Game Turn, Range, Value, Seed, Type, Location
41, 4, 3, 2575108128, sync, Random Direction
41, 4, 1, 3681969625, sync, Random Direction
41, 5, 4, 1665641374, sync, Random Direction
41, 5, 4, 4127352447, sync, Random Direction
41, 1, 0, 4286219852, sync, GetNextBuyablePlot picker
41, 4, 3, 1188988565, sync, Random Direction
41, 7, 5, 3858686890, sync, Random Direction
41, 11, 4, 3596675995, sync, Random Direction
41, 8, 4, 1676655416, sync, Random Direction
41, 1, 0, 2641229585, sync, GetNextBuyablePlot picker
41, 9, 7, 4047474806, sync, Random Direction
41, 7, 5, 3344475767, sync, Random Direction
41, 1, 0, 3665908452, sync, GetNextBuyablePlot picker
41, 10, 4, 1890186061, sync, Random Direction
41, 11, 6, 2064399874, sync, Random Direction
41, 9, 3, 2527539987, sync, Random Direction
41, 9, 8, 1785903440, sync, Random Direction
41, 8, 3, 3945756489, sync, Random Direction
41, 8, 5, 1694775374, sync, Random Direction
41, 2, 1, 2789731695, sync, GetNextBuyablePlot picker
41, 0, 0, 2312247932, sync, Unit Combat Damage
41, 100, 47, 2859417349, sync, Random value for CombatResults Object
41, 100, 32, 2037353306, sync, Random value for CombatResults Object
41, 100, 12, 1385165195, sync, Random value for CombatResults Object
41, 0, 0, 526672488, sync, Unit Combat Damage
41, 0, 0, 2016003713, sync, Unit Combat Damage
41, 100, 61, 755696422, sync, Random value for CombatResults Object
41, 100, 71, 2651462503, sync, Random value for CombatResults Object
41, 100, 12, 3075554580, sync, Random value for CombatResults Object
41, 0, 0, 531319229, sync, Unit Combat Damage
41, 0, 0, 2979277746, sync, Unit Combat Damage
41, 100, 33, 3205695235, sync, Random value for CombatResults Object
41, 100, 35, 1452217984, sync, Random value for CombatResults Object
41, 100, 64, 1523041465, sync, Random value for CombatResults Object
41, 3, 2, 2769637630, sync, GetNextBuyablePlot picker
41, 6, 0, 3946123359, sync, Random Direction
41, 7, 4, 420420268, sync, Random Direction
41, 9, 3, 2459366261, sync, Random Direction
41, 7, 3, 1777434378, sync, Random Direction
41, 1, 0, 2084852603, sync, GetNextBuyablePlot picker
41, 11, 10, 2259236248, sync, Random Direction
41, 11, 10, 4025504241, sync, Random Direction
41, 16, 4, 4088431062, sync, Random Direction
41, 6, 1, 1262136407, sync, Random Direction
41, 3, 2, 1254626116, sync, GetNextBuyablePlot picker
41, 6, 3, 4154924077, sync, Random Direction
41, 4, 3, 2492130658, sync, Random Direction
41, 8, 5, 3704862451, sync, Random Direction
41, 6, 4, 3134529456, sync, Random Direction
41, 5, 0, 2928037417, sync, Random Direction
41, 1, 0, 397800878, sync, GetNextBuyablePlot picker
41, 1, 0, 3152596815, sync, GetNextBuyablePlot picker
41, 1, 0, 1466205916, sync, GetNextBuyablePlot picker
41, 1, 0, 17605605, sync, GetNextBuyablePlot picker
41, 1, 0, 879738554, sync, GetNextBuyablePlot picker
41, 3, 0, 495784299, sync, GetNextBuyablePlot picker
41, 1, 0, 874591432, sync, GetNextBuyablePlot picker
41, 4, 0, 3941112161, sync, GetNextBuyablePlot picker
41, 1, 0, 634064006, sync, GetNextBuyablePlot picker
41, 3, 2, 2867419463, sync, GetNextBuyablePlot picker
41, 1, 0, 4068005236, sync, GetNextBuyablePlot picker
41, 1, 0, 2587126429, sync, GetNextBuyablePlot picker
41, 1, 0, 4080757522, sync, GetNextBuyablePlot picker
41, 2, 1, 215499491, sync, GetNextBuyablePlot picker
41, 1, 0, 3137852640, sync, GetNextBuyablePlot picker
41, 2, 1, 2322731929, sync, GetNextBuyablePlot picker
41, 2, 1, 3051431518, sync, GetNextBuyablePlot picker
41, 1, 0, 2504141375, sync, GetNextBuyablePlot picker
41, 1, 0, 1640324876, sync, GetNextBuyablePlot picker
41, 1, 0, 1397182549, sync, GetNextBuyablePlot picker
41, 1, 0, 3868543594, sync, GetNextBuyablePlot picker
41, 2, 1, 574171995, sync, GetNextBuyablePlot picker
41, 1, 0, 2700042232, sync, GetNextBuyablePlot picker
41, 1, 0, 2801376465, sync, GetNextBuyablePlot picker
41, 1, 0, 2159387446, sync, GetNextBuyablePlot picker
41, 2, 0, 383066679, sync, GetNextBuyablePlot picker
41, 1, 0, 381060004, sync, GetNextBuyablePlot picker
41, 1, 0, 3165271309, sync, GetNextBuyablePlot picker
41, 1, 0, 2242952386, sync, GetNextBuyablePlot picker
41, 1, 0, 97495763, sync, GetNextBuyablePlot picker
41, 2, 0, 1906980368, sync, GetNextBuyablePlot picker
41, 1, 0, 575804681, sync, GetNextBuyablePlot picker
41, 1, 0, 760341262, sync, GetNextBuyablePlot picker
41, 1, 0, 1776296239, sync, GetNextBuyablePlot picker
41, 2, 1, 4158956348, sync, GetNextBuyablePlot picker
41, 1, 0, 2994600133, sync, GetNextBuyablePlot picker
41, 1, 0, 3469550106, sync, GetNextBuyablePlot picker
42, 5, 1, 2279055691, sync, Storm Direction
42, 100, 16, 1425454888, sync, Pillage Improvement Chance
42, 100, 30, 701127745, sync, Pillage Improvement Chance
42, 100, 33, 1317750246, sync, Pillage Improvement Chance
42, 100, 35, 1451034407, sync, Pillage Improvement Chance
42, 100, 59, 1519656404, sync, Pillage Improvement Chance
42, 100, 61, 2552200061, sync, Pillage Improvement Chance
42, 100, 3, 2629163634, sync, Pillage Improvement Chance
42, 100, 12, 136900291, sync, Pillage Improvement Chance
42, 100, 66, 536822592, sync, Pillage Improvement Chance
42, 100, 56, 2846708345, sync, Pillage Improvement Chance
42, 100, 57, 2424515518, sync, Pillage Improvement Chance
42, 100, 67, 2451682335, sync, Pillage Improvement Chance
42, 5, 2, 2889175916, sync, Storm Direction
42, 100, 17, 2208800053, sync, Pillage Improvement Chance
42, 100, 30, 742540746, sync, Pillage Improvement Chance
42, 100, 8, 1303868219, sync, Pillage Improvement Chance
42, 100, 69, 383400536, sync, Pillage Improvement Chance
42, 100, 8, 2965493681, sync, Pillage Improvement Chance
42, 100, 55, 371651734, sync, Pillage Improvement Chance
42, 100, 79, 2401241111, sync, Pillage Improvement Chance
42, 100, 34, 3420759044, sync, Pillage Improvement Chance
42, 100, 81, 1500200429, sync, Pillage Improvement Chance
42, 100, 80, 3520447522, sync, Pillage Improvement Chance
42, 100, 36, 3457355443, sync, Pillage Improvement Chance
42, 100, 76, 1577712752, sync, Pillage Improvement Chance
42, 5, 0, 3284847593, sync, Storm Direction
42, 100, 73, 112197742, sync, Pillage Improvement Chance
42, 100, 7, 3156599567, sync, Pillage Improvement Chance
42, 100, 84, 334131100, sync, Pillage Improvement Chance
42, 100, 87, 3615178149, sync, Pillage Improvement Chance
42, 4, 1, 3739202938, sync, Storm Direction
42, 100, 10, 1692901675, sync, Pillage Improvement Chance
42, 100, 12, 469559688, sync, Pillage Improvement Chance
42, 100, 29, 554110753, sync, Pillage Improvement Chance
42, 100, 20, 1260629830, sync, Pillage Improvement Chance
42, 100, 7, 868033799, sync, Pillage Improvement Chance
42, 100, 56, 322639412, sync, Pillage Improvement Chance
42, 100, 71, 2435087453, sync, Pillage Improvement Chance
42, 100, 48, 3076225490, sync, Pillage Improvement Chance
42, 4, 1, 2071792291, sync, Storm Direction
42, 5, 4, 1250779552, sync, Storm Direction Preview
42, 100, 48, 4088496473, sync, Pillage Improvement Chance
42, 100, 85, 2077450526, sync, Pillage Improvement Chance
42, 100, 96, 3687558655, sync, Pillage Improvement Chance
42, 100, 85, 4143380428, sync, Pillage Improvement Chance
42, 100, 9, 3664763413, sync, Pillage Improvement Chance
42, 100, 62, 391147818, sync, Pillage Improvement Chance
42, 100, 22, 2687970075, sync, Pillage Improvement Chance
42, 100, 46, 948028600, sync, Pillage Improvement Chance
42, 100, 99, 2004943505, sync, Pillage Improvement Chance
42, 100, 95, 4259083766, sync, Pillage Improvement Chance
42, 100, 64, 4111687159, sync, Pillage Improvement Chance
42, 100, 63, 2750051428, sync, Pillage Improvement Chance
42, 100, 53, 2745317069, sync, Pillage Improvement Chance
42, 100, 55, 2287074178, sync, Pillage Improvement Chance
42, 100, 73, 2383798931, sync, Pillage Improvement Chance
42, 100, 4, 3138155216, sync, Pillage Improvement Chance
42, 100, 31, 203977417, sync, Pillage Improvement Chance
42, 100, 10, 1353207246, sync, Pillage Improvement Chance
42, 100, 50, 447878383, sync, Pillage Improvement Chance
42, 100, 26, 2148396028, sync, Pillage Improvement Chance
42, 100, 2, 1153200773, sync, Boosted Yield Chance
42, 100, 64, 117405914, sync, Pillage Improvement Chance
42, 100, 5, 2754941195, sync, Pillage Improvement Chance
42, 100, 22, 256625640, sync, Pillage Improvement Chance
42, 100, 54, 953594369, sync, Pillage Improvement Chance
42, 100, 69, 2339129510, sync, Pillage Improvement Chance
42, 100, 92, 2980164327, sync, Boosted Yield Chance
42, 100, 22, 3959799444, sync, Pillage Improvement Chance
42, 100, 84, 956001597, sync, Pillage Improvement Chance
42, 100, 80, 3632548146, sync, Pillage Improvement Chance
42, 100, 42, 3444348547, sync, Pillage Improvement Chance
42, 100, 62, 1808412672, sync, Pillage Improvement Chance
42, 25, 1, 2679545913, sync, Active Volcano Roll
42, 5749, 4496, 178898558, sync, Random Event Roll
42, 100, 42, 3359119327, sync, Pillage Improvement Chance
42, 100, 79, 1822575660, sync, Pillage Improvement Chance
42, 100, 56, 3394766581, sync, Pillage Improvement Chance
42, 100, 84, 2417478794, sync, Pillage Improvement Chance
42, 100, 25, 3610268411, sync, Pillage Improvement Chance
42, 100, 88, 1107164952, sync, Pillage Improvement Chance
42, 100, 30, 3782155633, sync, Pillage Improvement Chance
42, 100, 39, 1303258966, sync, Pillage Improvement Chance
42, 100, 51, 1705452503, sync, Pillage Improvement Chance
42, 100, 67, 2220881092, sync, Pillage Improvement Chance
42, 100, 26, 2902925229, sync, Pillage Improvement Chance
42, 100, 22, 1149068002, sync, Pillage Improvement Chance
42, 100, 18, 978331251, sync, Pillage Improvement Chance
42, 100, 43, 801741104, sync, Pillage Improvement Chance
42, 100, 1, 1889733033, sync, Pillage Improvement Chance
42, 100, 28, 68340526, sync, Pillage Improvement Chance
42, 100, 23, 1232910031, sync, Pillage Improvement Chance
42, 100, 54, 1021778012, sync, Pillage Improvement Chance
42, 100, 95, 2331613029, sync, Pillage Improvement Chance
42, 100, 31, 4119096378, sync, Pillage Improvement Chance
42, 20, 12, 1362620651, sync, Random Event Unit Damage Roll
42, 100, 33, 2700828232, sync, Pillage Improvement Chance
42, 20, 5, 1433486561, sync, Random Event Unit Damage Roll
42, 100, 10, 1262293510, sync, Pillage Improvement Chance
42, 100, 37, 455258311, sync, Pillage Improvement Chance
42, 100, 49, 1619793652, sync, Pillage Improvement Chance
42, 100, 13, 2136755741, sync, Pillage Improvement Chance
42, 100, 0, 562579602, sync, Pillage Improvement Chance
42, 100, 12, 1020515, sync, Pillage Improvement Chance
42, 100, 87, 550350432, sync, Boosted Yield Chance
42, 100, 10, 3774131993, sync, Boosted Yield Chance
42, 100, 3, 467557342, sync, Boosted Yield Chance
42, 100, 38, 157217215, sync, Boosted Yield Chance
42, 100, 50, 1674530956, sync, Boosted Yield Chance
42, 100, 54, 2182620117, sync, Boosted Yield Chance
42, 100, 79, 2331006954, sync, Boosted Yield Chance
42, 100, 35, 3424316123, sync, Boosted Yield Chance
42, 100, 31, 1533471096, sync, Boosted Yield Chance
42, 100, 90, 1355032657, sync, Boosted Yield Chance
42, 100, 85, 3883141302, sync, Boosted Yield Chance
42, 100, 99, 3654506935, sync, Boosted Yield Chance
42, 100, 76, 4275905828, sync, Boosted Yield Chance
42, 100, 17, 3276929165, sync, Boosted Yield Chance
42, 100, 38, 766507586, sync, Boosted Yield Chance
42, 100, 80, 1664735827, sync, Boosted Yield Chance
42, 100, 38, 3478744976, sync, Boosted Yield Chance
42, 100, 39, 1651675273, sync, Boosted Yield Chance
42, 1, 0, 1707571342, sync, Generating a random new Great Person
42, 2, 0, 1753073839, sync, GetNextBuyablePlot picker
42, 2, 1, 1997403324, sync, GetNextBuyablePlot picker
42, 2, 0, 4142574661, sync, GetNextBuyablePlot picker
42, 1, 0, 1690734490, sync, GetNextBuyablePlot picker
42, 1, 0, 2473083083, sync, GetNextBuyablePlot picker
42, 1, 0, 790864040, sync, GetNextBuyablePlot picker
42, 1, 0, 3608070081, sync, GetNextBuyablePlot picker
42, 2, 1, 2456685414, sync, City Build District Choice
42, 1, 0, 2537037479, sync, Random Direction
42, 29, 16, 2556829524, sync, Random Direction
42, 17, 4, 2415861501, sync, Random Direction
42, 6, 4, 1069512690, sync, Random Direction
42, 4, 1, 2990407235, sync, Random Direction
42, 25, 22, 1924127936, sync, Random Direction
42, 24, 20, 3869486585, sync, Random Direction
42, 12, 8, 3662225726, sync, Random Direction
42, 13, 4, 2906143647, sync, Random Direction
42, 4, 3, 1595278572, sync, Random Sea
42, 1, 0, 3966251189, sync, GetNextBuyablePlot picker
42, 2, 0, 137499466, sync, GetNextBuyablePlot picker
42, 1, 0, 1953428155, sync, GetNextBuyablePlot picker
42, 1, 0, 2564064216, sync, GetNextBuyablePlot picker
42, 1, 0, 2746753841, sync, GetNextBuyablePlot picker
42, 1, 0, 2030443030, sync, GetNextBuyablePlot picker
42, 9, 2, 646971287, sync, Random Promotion
42, 8, 3, 1358562692, sync, Random Promotion
42, 7, 6, 1882898797, sync, Random Promotion
42, 6, 1, 4148281762, sync, Random Promotion
42, 5, 0, 894107187, sync, Random Promotion
42, 4, 1, 416544240, sync, Random Promotion
42, 3, 0, 1322190697, sync, Random Promotion
42, 2, 1, 111039982, sync, Random Promotion
42, 1, 0, 4088220303, sync, Random Promotion
42, 55, 31, 2266661148, sync, Choosing a City Name
42, 11, 1, 2437394725, sync, Random Direction
42, 1, 0, 454943482, sync, Random Direction
42, 1, 0, 2923298987, sync, Random Direction
42, 7, 4, 64787208, sync, Random Direction
42, 8, 1, 2582067873, sync, Random Direction
42, 1, 0, 886518982, sync, Random Direction
42, 4, 1, 685374599, sync, Random Direction
42, 8, 6, 1730926516, sync, Random Direction
42, 12, 5, 3533430749, sync, Random Direction
42, 6, 0, 1820448594, sync, Random Direction
42, 10, 8, 508549667, sync, Random Direction
42, 1, 0, 3599285024, sync, GetNextBuyablePlot picker
42, 3, 2, 3690699993, sync, GetNextBuyablePlot picker
42, 4, 0, 3166836382, sync, GetNextBuyablePlot picker
42, 2, 0, 498857343, sync, GetNextBuyablePlot picker
42, 1, 0, 219048268, sync, GetNextBuyablePlot picker
42, 0, 0, 2952801685, sync, Unit Combat Damage
42, 0, 0, 339017386, sync, Unit Combat Damage
42, 100, 97, 3785648795, sync, Random value for CombatResults Object
42, 100, 20, 4200517176, sync, Random value for CombatResults Object
42, 100, 48, 881004049, sync, Random value for CombatResults Object
42, 1, 0, 2084330358, sync, Random Direction
42, 1, 0, 4241823095, sync, Random Direction
42, 1, 0, 1682871780, sync, GetNextBuyablePlot picker
42, 2, 1, 2038004301, sync, GetNextBuyablePlot picker
42, 1, 0, 3767187714, sync, GetNextBuyablePlot picker
42, 2, 1, 2029752851, sync, GetNextBuyablePlot picker
42, 2, 1, 4149292112, sync, GetNextBuyablePlot picker
42, 1, 0, 2666557001, sync, GetNextBuyablePlot picker
42, 1, 0, 3278857038, sync, GetNextBuyablePlot picker
42, 2, 1, 3271769199, sync, Random Direction
42, 25, 3, 4054105468, sync, Random Direction
42, 11, 10, 516466181, sync, Random Direction
42, 7, 0, 3940705882, sync, Random Direction
42, 4, 1, 20000907, sync, Random Direction
42, 1, 0, 1430140264, sync, Random Direction
42, 27, 22, 4130512257, sync, Random Direction
42, 12, 8, 3528494630, sync, Random Direction
42, 1, 0, 2936031847, sync, Random Direction
42, 8, 7, 1282752532, sync, Random Direction
42, 9, 3, 3941241021, sync, Random Direction
42, 3, 0, 1831298738, sync, Random Direction
42, 10, 1, 448603651, sync, Random Direction
42, 12, 10, 762333568, sync, Random Direction
42, 29, 15, 3895753657, sync, Random Direction
42, 1, 0, 2250324990, sync, GetNextBuyablePlot picker
42, 2, 0, 551690079, sync, GetNextBuyablePlot picker
42, 1, 0, 1213234604, sync, GetNextBuyablePlot picker
42, 1, 0, 798497397, sync, GetNextBuyablePlot picker
42, 1, 0, 3343981066, sync, GetNextBuyablePlot picker
42, 1, 0, 1093882491, sync, GetNextBuyablePlot picker
42, 3, 2, 1813891224, sync, Random Direction
42, 2, 0, 3646744817, sync, Random Direction
42, 14, 12, 921619670, sync, Random Direction
42, 4, 3, 3919223639, sync, Random Direction
42, 3, 2, 3463632452, sync, Random Direction
42, 1, 0, 3771081517, sync, Random Direction
42, 1, 0, 3034767458, sync, Random Direction
42, 10, 7, 2462291443, sync, Random Direction
42, 1, 0, 3253277360, sync, Random Direction
42, 4, 3, 3087975721, sync, Random Direction
42, 3, 0, 3306332334, sync, Random Direction
42, 7, 2, 175611471, sync, Random Direction
42, 3, 0, 1732553180, sync, Random Direction
42, 6, 4, 539331301, sync, Random Direction
42, 8, 0, 2993428922, sync, Random Direction
42, 5, 1, 129618027, sync, Random Direction
42, 7, 5, 1163954120, sync, Random Direction
42, 24, 20, 3223908449, sync, Random Direction
42, 7, 6, 3601995654, sync, Random Direction
42, 6, 2, 3835889735, sync, Random Direction
42, 7, 5, 1943689332, sync, Random Direction
42, 1, 0, 3097702813, sync, GetNextBuyablePlot picker
42, 7, 0, 2466784786, sync, Random Direction
42, 7, 5, 436068835, sync, Random Direction
42, 9, 1, 3296626656, sync, Random Direction
42, 8, 2, 780552857, sync, Random Direction
42, 9, 7, 1161728350, sync, Random Direction
42, 1, 0, 3634542911, sync, GetNextBuyablePlot picker
42, 6, 3, 393495052, sync, Random Direction
42, 5, 1, 2313680725, sync, Random Direction
42, 7, 6, 1172202858, sync, Random Direction
42, 5, 3, 3700664923, sync, Random Direction
42, 1, 0, 3324605176, sync, GetNextBuyablePlot picker
42, 8, 5, 3833443281, sync, Random Direction
42, 4, 1, 3136646710, sync, Random Direction
42, 8, 6, 1440256311, sync, Random Direction
42, 10, 8, 3506357924, sync, Random Direction
42, 1, 0, 3822631949, sync, GetNextBuyablePlot picker
42, 1, 0, 3416405954, sync, GetNextBuyablePlot picker
42, 9, 2, 2199587283, sync, Random Direction
42, 4, 3, 1001629968, sync, Random Direction
42, 8, 4, 4217506825, sync, Random Direction
42, 8, 2, 2153778702, sync, Random Direction
42, 8, 6, 1510109231, sync, Random Direction
42, 13, 10, 3297920572, sync, Random Direction
42, 2, 0, 3524681669, sync, GetNextBuyablePlot picker
