Config CONFIGURATION_GAME, Key ENABLED_MODS (0x1b8cd1c8), subtype 0, changed
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T10:S5:68_50T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:68S1:YD2:50S2:IdD1:8S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:72_53T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:72S1:YD2:53S2:IdD1:7S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:73_48T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:73S1:YD2:48S2:IdD1:3S3:KeyS27:DISTRICT_DIPLOMATIC_QUARTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:74_48T9:S11:YieldStringS52:[ICON_Culture][COLOR:ResCultureLabelCS]+3[ENDCOLOR] S12:YieldToolTipS111:+2 [ICON_Culture] 文化值来自相邻区域。[NEWLINE]+1 [ICON_Culture] 文化值来自相邻市政广场。S15:CanPlaceToolTipS0:S1:XD2:74S1:YD2:48S2:IdD1:5S3:KeyS16:DISTRICT_THEATERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_59T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:59S2:IdD2:10S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:76_44T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+1[ENDCOLOR] S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:44S2:IdD2:13S3:KeyS18:IMPROVEMENT_QUARRYS4:TypeS11:IMPROVEMENTS8:CanPlaceB1S5:76_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+5[ENDCOLOR] S12:YieldToolTipS243:+1 [ICON_Production] 生产力来自相邻区域。[NEWLINE]+1 [ICON_Production] 生产力来自相邻采石场。[NEWLINE]相邻水渠区域提供+2 [ICON_PRODUCTION] 生产力。[NEWLINE]相邻矿山提供的 [ICON_Production] 生产力+1。S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:45S2:IdD1:4S3:KeyS24:DISTRICT_INDUSTRIAL_ZONES4:TypeS8:DISTRICTS8:CanPlaceB1S5:77_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+1[ENDCOLOR] S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:77S1:YD2:45S2:IdD2:15S3:KeyS16:IMPROVEMENT_MINES4:TypeS11:IMPROVEMENTS8:CanPlaceB1S5:78_55T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:78S1:YD2:55S2:IdD1:2S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:81_50T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+4[ENDCOLOR] S12:YieldToolTipS189:+1 [ICON_Science] 科技值来自相邻山脉单元格。[NEWLINE]+1 [ICON_Science] 科技值来自相邻雨林单元格。[NEWLINE]每个相邻的礁石提供+2 [ICON_Science] 科技值。S15:CanPlaceToolTipS0:S1:XD2:81S1:YD2:50S2:IdD2:11S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T3:D1:1T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:5S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:2T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:14S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:3T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:13S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T9:S5:72_53T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:72S1:YD2:53S2:IdD1:7S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:73_48T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:73S1:YD2:48S2:IdD1:3S3:KeyS27:DISTRICT_DIPLOMATIC_QUARTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:74_48T9:S11:YieldStringS52:[ICON_Culture][COLOR:ResCultureLabelCS]+3[ENDCOLOR] S12:YieldToolTipS111:+2 [ICON_Culture] 文化值来自相邻区域。[NEWLINE]+1 [ICON_Culture] 文化值来自相邻市政广场。S15:CanPlaceToolTipS0:S1:XD2:74S1:YD2:48S2:IdD1:5S3:KeyS16:DISTRICT_THEATERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_59T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:59S2:IdD2:10S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:76_44T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+1[ENDCOLOR] S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:44S2:IdD2:13S3:KeyS18:IMPROVEMENT_QUARRYS4:TypeS11:IMPROVEMENTS8:CanPlaceB1S5:76_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+5[ENDCOLOR] S12:YieldToolTipS243:+1 [ICON_Production] 生产力来自相邻区域。[NEWLINE]+1 [ICON_Production] 生产力来自相邻采石场。[NEWLINE]相邻水渠区域提供+2 [ICON_PRODUCTION] 生产力。[NEWLINE]相邻矿山提供的 [ICON_Production] 生产力+1。S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:45S2:IdD1:4S3:KeyS24:DISTRICT_INDUSTRIAL_ZONES4:TypeS8:DISTRICTS8:CanPlaceB1S5:77_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+1[ENDCOLOR] S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:77S1:YD2:45S2:IdD2:15S3:KeyS16:IMPROVEMENT_MINES4:TypeS11:IMPROVEMENTS8:CanPlaceB1S5:78_55T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:78S1:YD2:55S2:IdD1:2S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:81_50T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+4[ENDCOLOR] S12:YieldToolTipS189:+1 [ICON_Science] 科技值来自相邻山脉单元格。[NEWLINE]+1 [ICON_Science] 科技值来自相邻雨林单元格。[NEWLINE]每个相邻的礁石提供+2 [ICON_Science] 科技值。S15:CanPlaceToolTipS0:S1:XD2:81S1:YD2:50S2:IdD2:11S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T3:D1:1T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:4S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:2T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:13S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:3T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:12S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T8:S5:72_53T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:72S1:YD2:53S2:IdD1:7S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:74_48T9:S11:YieldStringS52:[ICON_Culture][COLOR:ResCultureLabelCS]+3[ENDCOLOR] S12:YieldToolTipS111:+2 [ICON_Culture] 文化值来自相邻区域。[NEWLINE]+1 [ICON_Culture] 文化值来自相邻市政广场。S15:CanPlaceToolTipS0:S1:XD2:74S1:YD2:48S2:IdD1:5S3:KeyS16:DISTRICT_THEATERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_59T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:59S2:IdD2:10S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:76_44T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+1[ENDCOLOR] S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:44S2:IdD2:13S3:KeyS18:IMPROVEMENT_QUARRYS4:TypeS11:IMPROVEMENTS8:CanPlaceB1S5:76_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+5[ENDCOLOR] S12:YieldToolTipS243:+1 [ICON_Production] 生产力来自相邻区域。[NEWLINE]+1 [ICON_Production] 生产力来自相邻采石场。[NEWLINE]相邻水渠区域提供+2 [ICON_PRODUCTION] 生产力。[NEWLINE]相邻矿山提供的 [ICON_Production] 生产力+1。S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:45S2:IdD1:4S3:KeyS24:DISTRICT_INDUSTRIAL_ZONES4:TypeS8:DISTRICTS8:CanPlaceB1S5:77_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+1[ENDCOLOR] S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:77S1:YD2:45S2:IdD2:15S3:KeyS16:IMPROVEMENT_MINES4:TypeS11:IMPROVEMENTS8:CanPlaceB1S5:78_55T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:78S1:YD2:55S2:IdD1:2S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:81_50T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+4[ENDCOLOR] S12:YieldToolTipS189:+1 [ICON_Science] 科技值来自相邻山脉单元格。[NEWLINE]+1 [ICON_Science] 科技值来自相邻雨林单元格。[NEWLINE]每个相邻的礁石提供+2 [ICON_Science] 科技值。S15:CanPlaceToolTipS0:S1:XD2:81S1:YD2:50S2:IdD2:11S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T4:D1:1T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:4S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:2T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:13S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:3T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:12S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536D1:4T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:12S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:12S8:CacheKeyS16:1_393221_1_65536
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T7:S5:72_53T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:72S1:YD2:53S2:IdD1:7S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:74_48T9:S11:YieldStringS52:[ICON_Culture][COLOR:ResCultureLabelCS]+3[ENDCOLOR] S12:YieldToolTipS111:+2 [ICON_Culture] 文化值来自相邻区域。[NEWLINE]+1 [ICON_Culture] 文化值来自相邻市政广场。S15:CanPlaceToolTipS0:S1:XD2:74S1:YD2:48S2:IdD1:5S3:KeyS16:DISTRICT_THEATERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_59T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:59S2:IdD2:10S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:76_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+5[ENDCOLOR] S12:YieldToolTipS243:+1 [ICON_Production] 生产力来自相邻区域。[NEWLINE]+1 [ICON_Production] 生产力来自相邻采石场。[NEWLINE]相邻水渠区域提供+2 [ICON_PRODUCTION] 生产力。[NEWLINE]相邻矿山提供的 [ICON_Production] 生产力+1。S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:45S2:IdD1:4S3:KeyS24:DISTRICT_INDUSTRIAL_ZONES4:TypeS8:DISTRICTS8:CanPlaceB1S5:77_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+1[ENDCOLOR] S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:77S1:YD2:45S2:IdD2:15S3:KeyS16:IMPROVEMENT_MINES4:TypeS11:IMPROVEMENTS8:CanPlaceB1S5:78_55T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:78S1:YD2:55S2:IdD1:2S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:81_50T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+4[ENDCOLOR] S12:YieldToolTipS189:+1 [ICON_Science] 科技值来自相邻山脉单元格。[NEWLINE]+1 [ICON_Science] 科技值来自相邻雨林单元格。[NEWLINE]每个相邻的礁石提供+2 [ICON_Science] 科技值。S15:CanPlaceToolTipS0:S1:XD2:81S1:YD2:50S2:IdD2:11S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T4:D1:1T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:3S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:2T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:12S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:3T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:11S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536D1:4T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:11S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:12S8:CacheKeyS16:1_393221_1_65536
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T6:S5:72_53T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:72S1:YD2:53S2:IdD1:7S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:74_48T9:S11:YieldStringS52:[ICON_Culture][COLOR:ResCultureLabelCS]+3[ENDCOLOR] S12:YieldToolTipS111:+2 [ICON_Culture] 文化值来自相邻区域。[NEWLINE]+1 [ICON_Culture] 文化值来自相邻市政广场。S15:CanPlaceToolTipS0:S1:XD2:74S1:YD2:48S2:IdD1:5S3:KeyS16:DISTRICT_THEATERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_59T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:59S2:IdD2:10S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:76_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+5[ENDCOLOR] S12:YieldToolTipS243:+1 [ICON_Production] 生产力来自相邻区域。[NEWLINE]+1 [ICON_Production] 生产力来自相邻采石场。[NEWLINE]相邻水渠区域提供+2 [ICON_PRODUCTION] 生产力。[NEWLINE]相邻矿山提供的 [ICON_Production] 生产力+1。S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:45S2:IdD1:4S3:KeyS24:DISTRICT_INDUSTRIAL_ZONES4:TypeS8:DISTRICTS8:CanPlaceB1S5:78_55T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:78S1:YD2:55S2:IdD1:2S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:81_50T9:S11:YieldStringS52:[ICON_Science][COLOR:ResScienceLabelCS]+4[ENDCOLOR] S12:YieldToolTipS189:+1 [ICON_Science] 科技值来自相邻山脉单元格。[NEWLINE]+1 [ICON_Science] 科技值来自相邻雨林单元格。[NEWLINE]每个相邻的礁石提供+2 [ICON_Science] 科技值。S15:CanPlaceToolTipS0:S1:XD2:81S1:YD2:50S2:IdD2:11S3:KeyS15:DISTRICT_CAMPUSS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T4:D1:1T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:2S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:2T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:11S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:3T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD2:10S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536D1:4T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD2:10S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:12S8:CacheKeyS16:1_393221_1_65536
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T5:S5:72_53T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:72S1:YD2:53S2:IdD1:7S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:74_48T9:S11:YieldStringS52:[ICON_Culture][COLOR:ResCultureLabelCS]+3[ENDCOLOR] S12:YieldToolTipS111:+2 [ICON_Culture] 文化值来自相邻区域。[NEWLINE]+1 [ICON_Culture] 文化值来自相邻市政广场。S15:CanPlaceToolTipS0:S1:XD2:74S1:YD2:48S2:IdD1:5S3:KeyS16:DISTRICT_THEATERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_59T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:59S2:IdD2:10S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:76_45T9:S11:YieldStringS58:[ICON_Production][COLOR:ResProductionLabelCS]+5[ENDCOLOR] S12:YieldToolTipS243:+1 [ICON_Production] 生产力来自相邻区域。[NEWLINE]+1 [ICON_Production] 生产力来自相邻采石场。[NEWLINE]相邻水渠区域提供+2 [ICON_PRODUCTION] 生产力。[NEWLINE]相邻矿山提供的 [ICON_Production] 生产力+1。S15:CanPlaceToolTipS0:S1:XD2:76S1:YD2:45S2:IdD1:4S3:KeyS24:DISTRICT_INDUSTRIAL_ZONES4:TypeS8:DISTRICTS8:CanPlaceB1S5:78_55T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:78S1:YD2:55S2:IdD1:2S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T4:D1:1T9:S12:OriginCityIDD6:196610S12:TraderUnitIDD6:851976S14:TurnsRemainingD1:1S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_196610_1_65536D1:2T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:10S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:3T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD1:9S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536D1:4T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD1:9S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:12S8:CacheKeyS16:1_393221_1_65536
Config CONFIGURATION_PLAYER, Key DMT_MapPinSubjects (0x57b07b7b), subtype 1, changed to T4:S5:72_53T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:72S1:YD2:53S2:IdD1:7S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:74_48T9:S11:YieldStringS52:[ICON_Culture][COLOR:ResCultureLabelCS]+3[ENDCOLOR] S12:YieldToolTipS111:+2 [ICON_Culture] 文化值来自相邻区域。[NEWLINE]+1 [ICON_Culture] 文化值来自相邻市政广场。S15:CanPlaceToolTipS0:S1:XD2:74S1:YD2:48S2:IdD1:5S3:KeyS16:DISTRICT_THEATERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:75_59T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:75S1:YD2:59S2:IdD2:10S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1S5:78_55T9:S11:YieldStringS0:S12:YieldToolTipS0:S15:CanPlaceToolTipS0:S1:XD2:78S1:YD2:55S2:IdD1:2S3:KeyS20:DISTRICT_CITY_CENTERS4:TypeS8:DISTRICTS8:CanPlaceB1
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T3:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD2:10S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD1:9S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD1:9S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:12S8:CacheKeyS16:1_393221_1_65536
Config CONFIGURATION_PLAYER, Key BTS_LocalPlayerRunningRotues (0xf17b5a0b), subtype 1, changed to T3:D1:1T9:S12:OriginCityIDD6:262147S12:TraderUnitIDD6:589830S14:TurnsRemainingD1:9S15:TradePathLengthD1:8S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:16S8:CacheKeyS16:1_262147_1_65536D1:2T9:S12:OriginCityIDD6:327684S12:TraderUnitIDD7:1572869S14:TurnsRemainingD1:8S15:TradePathLengthD1:7S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:14S8:CacheKeyS16:1_327684_1_65536D1:3T9:S12:OriginCityIDD6:393221S12:TraderUnitIDD7:1703950S14:TurnsRemainingD1:8S15:TradePathLengthD1:6S16:OriginCityPlayerD1:1S17:DestinationCityIDD5:65536S21:DestinationCityPlayerD1:1S22:OriginalTurnsRemainingD2:12S8:CacheKeyS16:1_393221_1_65536
